"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"AUT",2011,18089.761358074423177957,9316772.067406974131861
"AZE",2011,147.455688626063370907,47009.1377831856580398
"BDI",2011,960.58653051645965261,390368.086122122899105
"BEL",2011,5016.26861897133019645,2694122.874422330720221
"BEN",2011,654.66752562132786828,262012.275391949988593
"BES",2011,8.80900175149956471,52.301037388798499
"BFA",2011,15.31876526852376403,8364.8828408465055875
"BGD",2011,4181.29261432888637371,2126000.349621982600176
"BGR",2011,3331.690642235093665407,1392569.7425980782920064
"BHS",2011,624.79385251944497153,180507.256118586042603
"BIH",2011,970.615088232847494905,426138.624787360394805
"BLR",2011,45367.013527751147011395,15936962.447033098311495
"BLZ",2011,26386.27977817808798664,12708579.874566374530877
"BMU",2011,0.13045129684678822,44.182136017528435
"BOL",2011,330239.21071668222822320,144282255.066181120940374
"BRA",2011,1923363.69454661798711581,1035926451.0162016401243176
"BRB",2011,18.13697372804145310,6952.318956689331505
"BRN",2011,2620.36323487654883144,1922112.526265849998844
"BTN",2011,1090.99358912771713098,602776.2484088886280115
"BWA",2011,21.43335792786567065,4230.684438170458267
"CAF",2011,49140.15489794541839063,22678190.908665645333908
"CAN",2011,2160700.601292114881706095,896694720.0278884265509960
"CHE",2011,1939.854318022105014079,1093485.854628742507368
"CHL",2011,99349.744020477697801135,36700808.5993360534526443
"CHN",2011,598586.621359746021177071,275711953.8855697540957819
"CIV",2011,124683.49272815920429855,58870424.238299553988994
"CMR",2011,27651.74510844773841832,15519994.765921766973375
"COD",2011,429540.07869338355078649,249851071.065427708690370
"COG",2011,28374.34432161480205397,16090294.943041563505026
"COL",2011,189829.01904874807018808,105876045.148730671664462
"COM",2011,122.61209920006568730,60870.00957776863655
"CPV",2011,16.40944346235948536,0.0
"CRI",2011,10495.81429712396579764,5515551.372103935361978
"CUB",2011,16312.75170921028607383,5550792.771864893941035
"CUW",2011,1.35466196401150193,334.929154557287085
"CYM",2011,39.77471242454967896,12292.327668744017719
"CYP",2011,118.52639279954860409,36984.771812048118507
"CZE",2011,21853.284871650046712024,10390570.683790740765508
"DEU",2011,34271.552045566328796186,16867799.4303811050375969
"DMA",2011,44.46318314962891293,25723.821543136091526
"DNK",2011,3132.382286943073628327,1022174.3599323705851863
"DOM",2011,12960.42198106068535616,5570843.663159964479158
"DZA",2011,8344.084462039293605286,2754129.142822887341849
"ECU",2011,43630.40736715272038811,29087375.253212545390579
"EGY",2011,102.62333657771158552,34701.383874248922882
"ESP",2011,39325.568509624747146358,15437245.2218114696151995
"EST",2011,27199.285047956511359534,7852439.829882118017162
"ETH",2011,15462.73447562598841350,7468137.250949023723355
"FIN",2011,159354.700891600120301506,33768042.8761975787204042
"FJI",2011,552.80239266247383626,300178.015852783106531
"FRA",2011,64074.316863002719618889,30295562.5986461843715332
"GAB",2011,18160.65515839309888728,10824004.942127722064233
"GBR",2011,22656.555172222199858716,10482976.4890996946054322
"GEO",2011,539.714363789645184880,187703.325505819542000
"GGY",2011,0.50420901161024309,199.607950495104226
"GHA",2011,36242.63011312754966299,17524791.449132940899710
"GIN",2011,27637.96099240000923351,10012980.286103555514304
"GLP",2011,73.90693008629069131,33289.985514205096780
"GMB",2011,30.42262699523003471,7576.002843976116775
"GNB",2011,4283.91116133350525216,1594745.177004439176210
"GNQ",2011,7706.36452910566808304,4748663.040272769096039
"GRC",2011,6198.616501976003061115,1517314.576161649491437
"GRD",2011,40.18600682174642412,23568.685512415096335
"GTM",2011,40586.90123930084182062,19674549.802955582296040
"GUF",2011,2708.79684456342566786,2049687.391921692785566
"GUY",2011,8362.98817154748359074,5618378.578045920037314
"HKG",2011,15.46864002421875064,5526.765247089271051
"HND",2011,52571.55292968970848779,25528025.634707715130254
"HRV",2011,2918.689847771727393060,1238174.6181188452842682
"HTI",2011,2564.21003283122914811,1022310.713856381243572
"HUN",2011,8225.275769278417359875,3261939.772707553319280
"IDN",2011,1543628.92250057117308424,1202731123.629777988067345
"IMN",2011,12.03946138508030374,4108.637554105808120
"IND",2011,88460.35915086952158995,43096508.2118117506429103
"IRL",2011,3108.828269133782761482,1534190.563487092025642
"IRN",2011,238.912150146539692770,55080.873847526652889
"IRQ",2011,3.29013553194661426,960.596629203143734
"ISR",2011,1065.39235168479795592,220904.300011815502788
"ITA",2011,11450.626571221617358954,3597852.7336502277890829
"JAM",2011,2385.22242001276681141,1266796.138484871620261
"JEY",2011,3.188722275523003732,1353.691393569372322
"JPN",2011,35955.326889314325263800,16569711.2660671624532122
"KAZ",2011,4852.338242946110194687,1849874.7138167016170036
"KEN",2011,17299.75726552112874413,8453350.610459696485554
"KGZ",2011,111.982280547235193826,33892.5130158734104478
"KHM",2011,192154.66546490287365649,120627264.076324133607839
"KNA",2011,12.35880575685547038,5995.167243757719969
"KOR",2011,11709.679021043996627540,4237785.4954120489603540
"LAO",2011,130932.95836266980653593,69116414.653976861238427
"LBN",2011,139.40904701794483621,41753.5933283160552104
"LBR",2011,34444.33601962114510751,17826894.573094705843566
"LBY",2011,9.48761119699110348,1972.153995937086375
"LCA",2011,61.57842812023437483,33522.106295638273225
"LIE",2011,1.84293668048828142,1174.471849612431706
"LKA",2011,14736.92208366545957441,4994527.979320678588695
"LSO",2011,3.35407854460611982,1276.891200628558032
"LTU",2011,21735.155513636748157939,7429255.662492365806555
"LUX",2011,447.808671521241360265,256778.874862877645272
"LVA",2011,44737.56113470883694222,14517592.710420955354119
"MAC",2011,0.71397523608072926,0.0
"MAF",2011,9.52015504183267994,3652.295543692187183
"MAR",2011,3392.46173780098484812,1131311.9919943528511037
"MDA",2011,186.812495174817731730,55869.342013140770646
"MDG",2011,162323.48199746360495258,81012567.081085316874900
"MDV",2011,10.5621588912184284,415.16055573592180
"MEX",2011,186771.29961971375200890,72192108.5220752370489188
"MKD",2011,2156.632676696267312812,929496.362206244215476
"MLI",2011,165.78566284810273770,54148.907341023673629
"MLT",2011,1.43882587268663202,330.212866789837495
"MMR",2011,135716.36420600768180146,75104244.1217644207171585
"MNE",2011,494.315599968311540516,206979.229678529619284
"MNG",2011,3550.509212361449066631,1092031.3186597272201640
"MOZ",2011,150242.38837890274508633,49599183.8326493543353925
"MSR",2011,6.34311255002821243,3629.973930414923884
"MTQ",2011,152.99273973812341221,78638.060229651337188
"MUS",2011,487.31949644179004906,199480.29379365274530
"MWI",2011,8216.20994386254598552,3696896.615564969179017
"MYS",2011,463078.37202888495754215,302286306.170744626248616
"MYT",2011,2.3272975136566837,1061.00077870797197
"NAM",2011,70.90416643323243468,13641.560313650369069
"NCL",2011,709.15686589401251156,332906.766705519273159
"NGA",2011,53891.48864102256861337,22399553.336453473144743
"NIC",2011,43289.75705201148509798,23885314.921345992623666
"NLD",2011,1155.291880511294848436,481690.853807642187816
"NOR",2011,32768.919544238615334664,8197472.6941641556334680
"NPL",2011,2816.45996995608781905,1581673.710543557906206
"NZL",2011,59943.053830074009903713,35237249.9653623915869186
"PAK",2011,463.38444301391517186,173203.166867211942987
"PAN",2011,23104.09350381718480399,12844520.185257955181813
"PER",2011,125265.09054642829753551,80429478.485059813988451
"PHL",2011,33252.86178407526353846,20651212.9583740577687115
"PLW",2011,30.59188477753743703,23517.793346068120955
"PNG",2011,53046.45901355746743563,40273912.755296452660571
"POL",2011,56650.180834742328447789,21386703.722606756720848
"PRI",2011,1227.76250043877955302,620834.780879045189239
"PRK",2011,5431.467606531405726466,1913674.900685358201354
"PRT",2011,26672.763593253673661329,9768356.3428427108334406
"PRY",2011,457195.73343446601540115,106693703.726086647967995
"PSE",2011,0.26135731809461805,67.792556232131446
"REU",2011,562.41627106547800613,249553.577194511920588
"ROU",2011,16927.421745703649047477,8112241.0399576171093738
"RUS",2011,3021487.903716365596520317,566204028.53254110323595006
"RWA",2011,925.93457248248672546,524235.597749606177362
"SDN",2011,205.23965825655651057,57735.256396662263828
"SEN",2011,116.84204874571720118,38613.931353383099690
"SGP",2011,73.91115390353583465,29534.638056789602578
"SLB",2011,5860.70599326183473984,4330734.427747754860316
"SLE",2011,33929.46108345451004460,15171764.352332042758888
"SLV",2011,3242.21900684548676948,1427743.163407316005863
"SOM",2011,184.50804264629571466,43536.634449683764267
"SPM",2011,0.05302911553168403,0.0
"SRB",2011,2210.161611256542421486,1044501.459844364046177
"SSD",2011,9011.57475271380561125,2898433.590169449707512
"SUR",2011,5696.75454984641147074,4346006.210176720390274
"SVK",2011,11543.845547856975351256,5490814.3447144834344754
"SVN",2011,1436.134583705566295172,751780.372773259967695
"SWE",2011,205321.300743661946541524,51692517.953169351941216
"SWZ",2011,2621.92453533219456927,1279243.969113386776141
"SXM",2011,2.5635234234418404,899.61754164174443
"SYR",2011,155.89835133846890785,46899.6214557607735065
"TCA",2011,14.59910542796766326,4020.744887716634450
"TCD",2011,920.00017879787563201,250563.339720508915933
"TGO",2011,1255.77898023350962880,525320.585043151987800
"THA",2011,94544.69378047276926209,49579310.901734870182560
"TJK",2011,20.20170651744357662,6783.555474616836771
"TKM",2011,16.51523347601996675,4954.515509312549151
"TLS",2011,1463.47666710663588090,796541.291507192167067
"TTO",2011,374.71947972307127647,207581.102268220239638
"TUN",2011,2203.89002790212747845,718415.4031327235088517
"TUR",2011,23887.927234923452134877,6732112.2720563690363033
"TWN",2011,1461.48699616059122088,772710.992817056002844
"TZA",2011,137805.33465555278595448,46892246.821150305345632
"UGA",2011,65067.31794219669884935,30220036.912523537820293
"UKR",2011,60355.874019148759883006,23971621.996545580927763
"UMI",2011,0.14619762580729168,0.0
"URY",2011,28001.41284411085221505,20939528.2848812943559595
"USA",2011,1663692.304400418922290555,689599832.75431957132506653
"UZB",2011,33.416260081384549525,10892.7503829279352361
"VCT",2011,30.42107747917153886,16280.72054433942329
"VEN",2011,74441.21988581421412193,33117449.441237973241857
"VGB",2011,15.34673509677408914,6402.398986984519786
"VIR",2011,49.91760351436521034,21736.32903304747861
"VNM",2011,130786.40739750343519636,87352321.5032093723494475
"VUT",2011,607.10441730042891927,348552.472794089279762
"XAD",2011,1.08083381756293424,455.055678193353036
"XCA",2011,208.1169332598894793,4263.53783048404913
"XKO",2011,802.00388787424523393,361999.172916202927002
"XNC",2011,14.06764725300781353,4299.2704923133457494
"ZAF",2011,69616.79323772371503152,47580001.557186629208074
"ZMB",2011,60076.41864812810605808,23776120.608114526728334
"ZWE",2011,9039.17270342915871653,4110488.300955605035506
"ABW",2012,0.15032492318467882,26.216628412032698
"AFG",2012,39.30761565605360613,10080.207074242482604
"AGO",2012,180754.82068446823450041,58176390.043613365071766
"AIA",2012,1.9026141586241321,424.25148860770712
"ALA",2012,654.728649634675060604,191235.679309733523244
"ALB",2012,5395.648852905226952614,2078723.0018188990188331
"AND",2012,7.69771963732205100,4190.84058604796788
"ARE",2012,0.0,7.844773933512796
"ARG",2012,478177.910644148474448931,115023064.8597799979003945
"ARM",2012,197.678176409158136639,67861.006003828663356
"ATG",2012,33.34539066599502287,10763.783702888329648
"AUS",2012,139802.757737008974277004,45021089.6177778398260897
"AUT",2012,11158.429233729765458911,5688617.064926548618031
"AZE",2012,597.631968693340289951,182159.184989633490852
"BDI",2012,871.16292040770282204,333811.363108283633338
"BEL",2012,5635.167607287317356279,3081705.4396466259248961
"BEN",2012,2865.41175458773266920,1177873.524295433233304
"BES",2012,3.22207849079535605,727.455817999893155
"BFA",2012,0.37773386356499567,4492.045463968951363
"BGD",2012,5359.45780582312710695,2875417.158407535283673
"BGR",2012,9977.505725370387743383,3962523.603384868886196
"BHS",2012,370.59397257443924118,125821.730579330147243
"BIH",2012,2433.756924490611687964,959998.2225406152977835
"BLM",2012,0.14661330794162328,46.40069693636424
"BLR",2012,39591.092045891418543587,14121781.404733124066022
"BLZ",2012,11527.96759672732563056,5241287.848218761177468
"BMU",2012,0.5877053031608074,161.321617584220066
"BOL",2012,273544.01074463477145403,125965267.0129650486779105
"BRA",2012,2918633.14102396347370105,1518361416.486919114126101
"BRB",2012,116.54373804803825896,47123.532052983408928
"BRN",2012,1836.78286666814440582,1259285.625143581840688
"BTN",2012,766.21239536058918749,440346.4568735616074515
"BWA",2012,15.78723676305555625,3223.792788445620601
"CAF",2012,57313.88907390569348044,26351940.740717197451868
"CAN",2012,2545494.223989897216640420,1118672693.1572349255519669
"CHE",2012,1518.064677247315756500,839545.163570014740506
"CHL",2012,174809.511850301935104101,63093787.3426510545318389
"CHN",2012,605004.418745607614845036,275997125.1773649350953477
"CIV",2012,96128.73772145420923126,46952380.247462695981511
"CMR",2012,51267.60247466837345473,28422802.025702610218915
"COD",2012,630999.55115276890914174,370599801.639211006981535
"COG",2012,32143.61736517837931945,18522172.864260921119122
"COL",2012,227707.04511266306172958,124976371.8567550570486815
"COM",2012,127.29285184634014833,57734.224739062416971
"CPV",2012,8.99303695634114705,0.0
"CRI",2012,10367.07175275352158951,5515153.072974676715753
"CUB",2012,10344.97798773362631233,4066123.3866232147928225
"CUW",2012,7.37549863180555265,2221.708369374099561
"CYM",2012,9.22767176284505284,3247.630621928853477
"CYP",2012,54.30803393566622982,14278.723209946806978
"CZE",2012,14006.252809278660805692,6876283.057291674788536
"DEU",2012,26007.353951443202313963,13107261.1423772221574916
"DMA",2012,144.72383572316838994,83532.174926495292833
"DNK",2012,4451.952352689337299864,1492031.502168481024749
"DOM",2012,17905.56949463599432342,7855221.719160332292550
"DZA",2012,10912.733208613031261344,3588404.2058945468100149
"ECU",2012,74205.96549568867459656,46114203.369977740690114
"EGY",2012,438.85342805083246965,112202.407020218788494
"ERI",2012,0.0,1034.1039377648434184
"ESP",2012,80495.829714423964347063,24646429.0994512637011150
"EST",2012,17685.111359157535862974,5237306.326974758329174
"ETH",2012,41631.93539087002928762,19743410.705260571737170
"FIN",2012,160310.486725546038767939,34980677.6285884475066557
"FJI",2012,1219.76655060908624931,651957.449906544394391
"FRA",2012,67302.618432099237399944,32186638.6886856814453284
"GAB",2012,17476.08258056681612549,10557914.079880341849885
"GBR",2012,35668.666246560233099368,14988967.041309577506847
"GEO",2012,472.998931995581679928,190929.615879143193068
"GGY",2012,0.604688794270833371,202.773114522000862
"GHA",2012,36625.86841506729920985,18675428.556147647471699
"GIB",2012,0.062417929733072926,16.313613965408397
"GIN",2012,24485.56832253350046160,10111471.503072447921908
"GLP",2012,294.82241365661133410,116949.409386282726546
"GMB",2012,40.69027206510850109,11101.430965538478875
"GNB",2012,3511.44947592675637247,1299470.512199312683370
"GNQ",2012,4952.74097306116518794,3067927.571386667274144
"GRC",2012,13242.084540186336919220,2668853.3277833050327360
"GRD",2012,39.73595788202312394,23685.555040092207750
"GTM",2012,84044.44087503125696411,39855555.951487239343264
"GUF",2012,9772.71485812776559403,7396845.960529934266616
"GUY",2012,13111.82808582292378190,8713545.823274184958631
"HKG",2012,14.18819789412977350,6336.793126197873128
"HND",2012,32305.49519655954117208,15338737.241581295745639
"HRV",2012,5004.428537303011708921,2147390.6639338148526347
"HTI",2012,4272.74683475897962837,1805342.459527328181479
"HUN",2012,11921.858273256896768445,4728065.7148486399407533
"IDN",2012,2260260.50460391254728291,1729740434.111816365329959
"IMN",2012,31.303038709694004356,11122.560225472785328
"IND",2012,95068.55768095677691684,47037735.2296375587839886
"IRL",2012,5825.902587678643406938,2881109.6178930862261377
"IRN",2012,407.391273893715237107,102799.897886690089712
"IRQ",2012,9.13202487241970565,2533.366521282453966
"ISR",2012,49.23018969847439247,12682.4758751842618363
"ITA",2012,21489.452658456877465422,6449838.6370605321489917
"JAM",2012,2603.68579339075989421,1422192.802062670958995
"JEY",2012,6.681639585117185624,2412.606340995461881
"JOR",2012,0.13055328269422745,35.409889363103002
"JPN",2012,45672.063610168156556987,21341648.9651323383902423
"KAZ",2012,3741.514267643562099404,1267501.40616107368849761
"KEN",2012,17899.13670322951929171,9251123.914281546518105
"KGZ",2012,84.65660715926866025,24260.950086261055121
"KHM",2012,195568.95713088738560593,118945045.812116043881957
"KNA",2012,10.74117123527343779,5081.378574265881855
"KOR",2012,15941.075642959633825139,5892138.326557945692787
"LAO",2012,147537.12349925483064981,76459086.228206199645042
"LBN",2012,170.00537517855897802,49270.967320409063039
"LBR",2012,72113.93990390712214876,37915286.887687088839669
"LBY",2012,4.93464658054687511,1036.5803989655351857
"LCA",2012,67.10805567304144685,36447.919057052059671
"LIE",2012,3.84579591130208368,2294.495110656482465
"LKA",2012,14427.63468578112816659,5241405.813679235532980
"LSO",2012,3.30016147288194466,1074.177669027618059
"LTU",2012,17602.900557840166619259,5909997.726534528355428
"LUX",2012,444.289455326575049248,256857.884142529392458
"LVA",2012,34285.458226150518211239,11179044.987481997090120
"MAC",2012,0.71398733368923613,0.0
"MAF",2012,3.44178225188151056,1295.88073252208538
"MAR",2012,1689.89017090582662523,525570.5979976845017886
"MDA",2012,1771.532315284035642107,537990.3218727095348066
"MDG",2012,128468.16279301151585698,61498988.844649826119240
"MDV",2012,2.45074320133460174,86.292287135386
"MEX",2012,174753.06375342967517865,68756649.2840404669106036
"MKD",2012,2938.742772904103931403,1169205.0641281713196884
"MLI",2012,78.92125094870275456,27722.133478697550255
"MLT",2012,0.31300136191189238,70.824411727449164
"MMR",2012,225188.71229880824300358,124166130.403866532166661
"MNE",2012,1258.602534795844561986,515386.2139012003746303
"MNG",2012,34640.341139671698344770,5775053.4017431855174017
"MOZ",2012,139946.21504134734718301,49822223.513658927382009
"MRT",2012,0.0,3.211486461783055
"MSR",2012,2.21233216459852439,1041.127184435956834
"MTQ",2012,308.42506400738665301,155844.652149447422985
"MUS",2012,152.47020560564668464,74523.026790207209540
"MWI",2012,12173.04706639235899688,5819829.674190383738324
"MYS",2012,628171.04428605434318829,410989165.248542699989700
"MYT",2012,131.05118074522462342,64022.605142208993314
"NAM",2012,25.83249602475478110,5185.985018170741213
"NCL",2012,838.32798702397683457,402958.131011004505234
"NER",2012,0.07476342613009983,0.0
"NGA",2012,34970.91983791007662640,16505814.430299257835713
"NIC",2012,33723.43777238408308819,17876935.336879209571304
"NLD",2012,946.757002247547812990,418643.727601382547921
"NOR",2012,29947.08815877694241707,7602316.56550968594631895
"NPL",2012,5045.04521503283165862,2843997.3786884828039418
"NZL",2012,69498.515881042061435722,41313546.0389938153456230
"PAK",2012,238.83694023714190293,87622.875576563839140
"PAN",2012,17044.26955052023556047,9425151.292569276709301
"PER",2012,275458.13389348273523609,172962971.4354822489610397
"PHL",2012,59586.54123127349090321,36216504.9372707827081611
"PLW",2012,28.00163729726182952,21510.049213272717523
"PNG",2012,73333.39482874119524364,57661240.879739456727183
"POL",2012,54896.168004369069356751,20695817.4786310638541221
"PRI",2012,653.75539435802300083,344742.340036409031835
"PRK",2012,16681.678608891232805840,6454734.8165334682113687
"PRT",2012,58236.135175200011596283,17736780.1924485072125589
"PRY",2012,510219.79049010974208264,122360957.853624969096490
"PSE",2012,0.457779036858724,85.36263804868074
"REU",2012,852.32513484523230401,362581.265213518676176
"ROU",2012,30649.652474193281312420,14229731.7852838244035697
"RUS",2012,5391244.136038519168099140,880235937.77268996094261286
"RWA",2012,1090.45174180789594266,592094.922461517715337
"SDN",2012,13.20474978755099971,3951.983925749623033
"SEN",2012,84.50333117818358605,27709.113675773509611
"SGP",2012,92.13825498833893518,37736.870042855615577
"SLB",2012,8806.57498862301386620,6677758.234689455697459
"SLE",2012,16356.21566301588521016,7386787.802283633928578
"SLV",2012,2535.74618141407693364,1117829.420557579399180
"SMR",2012,0.44593499398871531,147.159934386385505
"SOM",2012,194.90066518408242601,38904.596780654641617
"SRB",2012,3478.064729485688835754,1546313.0371263335831339
"SSD",2012,6707.21640121379058249,2107550.822439050115584
"SUR",2012,19502.01937548105295683,14828367.471311847015830
"SVK",2012,9169.581603317992149419,4591958.358786871345554
"SVN",2012,906.481677945401053302,435131.581473632840851
"SWE",2012,234882.580538804284845941,58607835.5396321086930158
"SWZ",2012,3527.10006830210504241,1890047.527627267127355
"SXM",2012,0.29298024883680559,91.40469697815685
"SYC",2012,0.6073974825900608,370.8257353319956
"SYR",2012,5370.64172753838968322,1200029.917351018807000
"TCA",2012,7.65647290180664203,2074.452131473997752
"TCD",2012,2491.10958136475929642,688982.753958972857480
"TGO",2012,1746.86773570846174479,662373.121589474828067
"THA",2012,114508.12073492367063268,59274830.3838241235459314
"TJK",2012,26.04127895288411599,9175.893702532308338
"TKM",2012,8.98690864581380276,2462.686936164964283
"TLS",2012,1887.38243665916227537,1113486.170288287516745
"TTO",2012,713.53939811133690188,385250.503038089408311
"TUN",2012,1414.717211779700763190,454493.3862828374761962
"TUR",2012,28467.085054387316115014,8009833.5124178957895163
"TWN",2012,1460.09860079756450971,724206.521168961463240
"TZA",2012,154433.35486971048127128,52185251.959195349598903
"UGA",2012,29141.30558913230212857,13657254.066535390647080
"UKR",2012,55521.111863638168476377,22314251.757654669756946
"UMI",2012,10.45293944240993562,0.0
"URY",2012,31387.53031912421079843,24922072.6569175326415048
"USA",2012,1964094.349265569316674719,805157231.662777149997990077
"UZB",2012,55.37620507594618517,16234.3115235100162941
"VCT",2012,24.65449282997667162,13744.965609873808823
"VEN",2012,105963.34348635837490958,46828077.1438744185621206
"VGB",2012,0.87706446404296880,399.19216924412813
"VIR",2012,26.62460833558267682,11139.624086359600464
"VNM",2012,181241.52762621217233273,125346949.0423057636529666
"VUT",2012,198.18652555901312986,112851.111000942764968
"XAD",2012,1.77978694284288268,955.07440430158604
"XCA",2012,22.72554434841362453,696.045175019081344
"XKO",2012,1738.521936592213526486,728370.9810907903726725
"XNC",2012,5.73555282402560873,1636.637578987184928
"ZAF",2012,84896.58285684519789605,60001132.7104050749648026
"ZMB",2012,129518.87672637018247000,51843597.337880502497611
"ZWE",2012,13802.68934125884238001,5904112.389682968226659
"AFG",2013,1.45184122524522576,294.577841612050826
"AGO",2013,168841.25419771986532549,56293799.023747408933893
"AIA",2013,1.3171679605685766,299.02434848326057
"ALA",2013,509.692407979975438112,154591.988931580207667
"ALB",2013,2570.310922040133344496,894963.102995962384700
"AND",2013,3.36418664112196216,1848.643149501000813
"ARG",2013,376776.593290887626843517,95118099.2469705800235367
"ARM",2013,41.841262193765183340,14903.7992556707710177
"ATG",2013,21.34523197619792040,6448.170570682368640
"AUS",2013,260094.139570634106653508,75061536.3901795504577834
"AUT",2013,7645.341812653411891771,3842456.157006052887829
"AZE",2013,149.075993705876730402,52394.5762248669298794
"BDI",2013,1405.64604666746789237,553077.882897676775025
"BEL",2013,3314.949505960628932976,1836721.5635496227450765
"BEN",2013,1312.90312316459858846,521921.981969018634811
"BES",2013,4.36023698318305091,1157.336651106051914
"BFA",2013,0.22648428664767795,7991.886559177888980
"BGD",2013,6021.92653162341400761,3177171.0927892787885552
"BGR",2013,3692.763140061783171079,1569881.2685101209784570
"BHS",2013,1572.70768040758721954,554116.697359797038085
"BIH",2013,2574.006261378509777325,1055784.196037333631046
"BLM",2013,0.36651387559787327,128.153230729340207
"BLR",2013,28084.697365520864244541,10002258.2785542473813218
"BLZ",2013,16372.71043157148603595,7680524.616658886737001
"BMU",2013,1.43653473148220501,431.916526176128115
"BOL",2013,179822.51096087286165140,79562015.800139403574293
"BRA",2013,1945506.25269363393115155,1013760088.004256943508431
"BRB",2013,5.32159267021864240,1903.603861563106551
"BRN",2013,888.32536562950505222,606592.298961731174824
"BTN",2013,485.35241575326285456,254790.4540996983241605
"BWA",2013,14.12186351847656496,3739.004792181173979
"CAF",2013,44182.45789059136631218,18349399.878965285201600
"CAN",2013,2807337.591589415144839624,1067217850.8916875962182311
"CHE",2013,793.624675703088076506,410951.364572523087709
"CHL",2013,102242.771870207689021796,39955239.9775554936931551
"CHN",2013,441325.871713655801702577,198376022.6283755936417540
"CIV",2013,175758.66835717844788900,86647143.440754895173275
"CMR",2013,84612.41502935741992814,48784787.753780167464705
"COD",2013,920604.22145107968835192,575304268.445974879411211
"COG",2013,54641.41571249764154497,31166707.518179490824529
"COL",2013,138898.11596843308754469,78507553.938982731945050
"COM",2013,1729.7262194388996202,699412.29860200532919
"CPV",2013,9.77083893317002948,0.0
"CRI",2013,7785.58705184181542574,4206134.781267239075587
"CUB",2013,6071.55863103295796391,2118439.2746300618326645
"CUW",2013,6.24501854069118723,1806.22654397583714
"CYM",2013,18.10549301802191739,7003.677979788380387
"CYP",2013,13.50459562138020709,4015.931268055083875
"CZE",2013,7658.876842158662964596,3638969.4140247906980563
"DEU",2013,15499.368519916109826501,7384514.2266598649927409
"DMA",2013,22.11861062986274296,11774.297809014658509
"DNK",2013,2015.366626496423839060,664772.9621778430367697
"DOM",2013,12703.06719601688416726,5218907.528990822029883
"DZA",2013,6926.529269715526878347,2210940.9741295515344598
"ECU",2013,48383.14822994510721455,29814774.0474863011363625
"EGY",2013,96.99929436334853634,22957.459302669224163
"ERI",2013,0.0,12.4884379524940747
"ESP",2013,63955.870659623190541834,23960703.0878207207403828
"EST",2013,17088.500511457023193894,5052306.3164913960443253
"ETH",2013,30851.23115281145090763,14179012.7791153193751774
"FIN",2013,148660.860756758945858874,31855619.8188649693830186
"FJI",2013,2699.40731295946490724,1522403.2367240142529635
"FRA",2013,30351.836932722596017497,14670365.1567305236204350
"GAB",2013,44448.92834656187622747,26591126.083124507148797
"GBR",2013,28596.145209641043035321,12118633.197722969107450
"GEO",2013,252.250083657063788247,110665.9487442018343883
"GGY",2013,0.100736430321180556,35.129642808411455
"GHA",2013,81228.45882684892482296,42595293.182168633052203
"GIN",2013,146183.88431169910796271,58008343.155693864794444
"GLP",2013,169.93876361572368591,63405.677789087771542
"GMB",2013,12.21674230277886412,8407.531000387922145
"GNB",2013,20704.22718588792032363,7746692.484973239487225
"GNQ",2013,7289.62996008476994456,4422893.598434871651845
"GRC",2013,5906.555994044082391856,1076977.2084296541597061
"GRD",2013,25.35640135323567700,13034.022769027343717
"GTM",2013,55148.92227273921762013,26123949.8190695780752843
"GUF",2013,2967.79719188384867806,2176011.020144046654892
"GUY",2013,7117.30561564543393118,4607670.711956401890349
"HKG",2013,5.27432569459635447,1752.116023029492051
"HND",2013,43631.84327503074345411,21160685.991432127753996
"HRV",2013,2997.752682718139650606,1362959.8015497320585859
"HTI",2013,3181.21137310367682125,1230583.458491477895218
"HUN",2013,8951.928668281178016675,3533935.2981239169934411
"IDN",2013,1139298.66876672698857312,848247534.638466908197542
"IMN",2013,16.83232750707031618,5492.524132580020879
"IND",2013,80865.73589983606529823,40087193.6372383710505310
"IRL",2013,4772.826758496735977962,2240633.1243739224903092
"IRN",2013,72.23093149717880012,17119.2517798857130085
"IRQ",2013,2.53190204338324695,674.742307770547571
"ISR",2013,45.73070819496853717,12295.8804606079108282
"ITA",2013,15524.723526807000309693,4726115.4013734260266089
"JAM",2013,1327.66903049206788416,652663.627524226379466
"JEY",2013,0.50645093043836809,174.819248511439581
"JPN",2013,23234.078476401573711338,10926432.0337980450563902
"KAZ",2013,2863.638875451311340404,812536.9166651944827531
"KEN",2013,13563.76620289596312214,6649280.376061919570976
"KGZ",2013,26.813979131831590976,6134.4833136585747116
"KHM",2013,190096.39840991975691610,122877604.047294229950806
"KNA",2013,5.14764972722547785,2495.942339603247518
"KOR",2013,9469.912937956001942799,3137393.6094716268604815
"LAO",2013,205606.53782789212708454,103762957.289952570809012
"LBN",2013,160.01739566869031250,44253.9077722772550633
"LBR",2013,155535.76984083687288763,83354084.379847312411636
"LBY",2013,81.29858731194994417,21684.8833958210218085
"LCA",2013,36.09373117106771160,18000.762857312222449
"LIE",2013,1.949117049077690686,1193.380547096850338
"LKA",2013,7952.99607781498706299,2578374.144585641305378
"LSO",2013,7.33891847152994821,2005.071692061006613
"LTU",2013,13922.776643099440398116,4715059.6367031082931953
"LUX",2013,347.987237170670637466,199326.1615553805687387
"LVA",2013,27766.43897692484592289,9105396.6331749969537194
